timestamp,reqNum,,,,
1543762628,207,,,,10312
1543762629,38,,,,10313
1543762630,109,,,,10314
1543762631,9,,,,10315
1543762632,86,,,,10316
1543762633,14,,,,10317
1543762634,252,,,,10318
1543762635,54,,,,10319
1543762636,46,,,,10320
1543762637,9,,,,10321
1543762638,97,,,,10322
1543762639,195,,,,10323
1543762640,56,,,,10324
1543762641,64,,,,10325
1543762642,19,,,,10326
1543762643,118,,,,10327
1543762644,82,,,,10328
1543762645,58,,,,10329
1543762646,9,,,,10330
1543762647,70,,,,10331
1543762648,25,,,,10332
1543762649,85,,,,10333
1543762650,65,,,,10334
1543762651,38,,,,10335
1543762652,36,,,,10336
1543762653,9,,,,10337
1543762654,65,,,,10338
1543762655,72,,,,10339
1543762656,131,,,,10340
1543762657,26,,,,10341
1543762658,53,,,,10342
1543762659,18,,,,10343
1543762660,8,,,,10344
1543762661,22,,,,10345
1543762662,113,,,,10346
1543762663,95,,,,10347
1543762664,121,,,,10348
1543762665,158,,,,10349
1543762666,29,,,,10350
1543762667,166,,,,10351
1543762668,2,,,,10352
1543762669,116,,,,10353
1543762670,24,,,,10354
1543762671,119,,,,10355
1543762672,9,,,,10356
1543762673,179,,,,10357
1543762674,67,,,,10358
1543762675,68,,,,10359
1543762676,2,,,,10360
1543762677,110,,,,10361
1543762678,11,,,,10362
1543762679,136,,,,10363
1543762680,175,,,,10364
1543762681,19,,,,10365
1543762682,62,,,,10366
1543762684,16,,,,10368
1543762685,138,,,,10369
1543762686,34,,,,10370
1543762687,7,,,,10371
1543762688,49,,,,10372
1543762689,9,,,,10373
1543762690,50,,,,10374
1543762691,110,,,,10375
1543762692,65,,,,10376
1543762693,134,,,,10377
1543762694,199,,,,10378
1543762695,155,,,,10379
1543762696,20,,,,10380
1543762697,102,,,,10381
1543762698,13,,,,10382
1543762699,68,,,,10383
1543762700,28,,,,10384
1543762701,6,,,,10385
1543762703,51,,,,10387
1543762704,53,,,,10388
1543762705,43,,,,10389
