timestamp,reqNum,,
1543809573,287,,1393
1543809574,261,,1394
1543809575,283,,1395
1543809576,245,,1396
1543809577,273,,1397
1543809578,270,,1398
1543809579,221,,1399
1543809580,228,,1400
1543809581,293,,1401
1543809582,150,,1402
1543809583,299,,1403
1543809584,316,,1404
1543809585,292,,1405
1543809586,301,,1406
1543809587,338,,1407
1543809588,285,,1408
1543809589,298,,1409
1543809590,334,,1410
1543809591,298,,1411
1543809592,305,,1412
1543809593,296,,1413
1543809594,351,,1414
1543809595,335,,1415
1543809596,243,,1416
1543809597,241,,1417
1543809598,205,,1418
1543809599,253,,1419
1543809600,172,,1420
1543809601,171,,1421
1543809602,274,,1422
1543809603,240,,1423
1543809604,253,,1424
1543809605,262,,1425
1543809606,176,,1426
1543809607,203,,1427
1543809608,311,,1428
1543809609,195,,1429
1543809610,311,,1430
1543809611,272,,1431
1543809612,307,,1432
1543809613,295,,1433
1543809614,299,,1434
1543809615,269,,1435
1543809616,281,,1436
1543809617,328,,1437
1543809618,316,,1438
1543809619,272,,1439
1543809620,259,,1440
1543809621,312,,1441
1543809622,156,,1442
1543809623,188,,1443
1543809624,213,,1444
1543809625,271,,1445
1543809626,316,,1446
1543809627,359,,1447
1543809628,313,,1448
1543809629,317,,1449
1543809630,278,,1450
1543809631,200,,1451
1543809632,236,,1452
1543809633,183,,1453
1543809634,285,,1454
1543809635,305,,1455
1543809636,330,,1456
1543809637,306,,1457
1543809638,322,,1458
1543809639,329,,1459
1543809640,344,,1460
1543809641,314,,1461
1543809642,322,,1462
1543809643,323,,1463
1543809644,205,,1464
1543809645,304,,1465
1543809646,276,,1466
1543809647,317,,1467
1543809648,293,,1468
1543809649,322,,1469
1543809650,272,,1470
1543809651,302,,1471
1543809652,329,,1472
1543809653,303,,1473
1543809654,264,,1474
1543809655,333,,1475
1543809656,296,,1476
1543809657,281,,1477
1543809658,290,,1478
1543809659,338,,1479
1543809660,305,,1480
1543809661,315,,1481
1543809662,288,,1482
1543809663,297,,1483
1543809664,294,,1484
1543809665,342,,1485
1543809666,279,,1486
1543809667,314,,1487
1543809668,304,,1488
1543809669,330,,1489
1543809670,283,,1490
1543809671,275,,1491
1543809672,304,,1492
1543809673,300,,1493
1543809674,305,,1494
1543809675,312,,1495
1543809676,322,,1496
1543809677,294,,1497
1543809678,268,,1498
1543809679,321,,1499
1543809680,282,,1500
1543809681,279,,1501
1543809682,306,,1502
1543809683,336,,1503
1543809684,313,,1504
1543809685,339,,1505
1543809686,307,,1506
1543809687,324,,1507
1543809688,332,,1508
1543809689,300,,1509
1543809690,309,,1510
1543809691,320,,1511
1543809692,339,,1512
1543809693,299,,1513
1543809694,326,,1514
1543809695,314,,1515
1543809696,341,,1516
1543809697,345,,1517
1543809698,367,,1518
1543809699,352,,1519
1543809700,213,,1520
1543809701,294,,1521
1543809702,319,,1522
1543809703,326,,1523
1543809704,293,,1524
1543809705,325,,1525
1543809706,354,,1526
1543809707,324,,1527
1543809708,339,,1528
1543809709,290,,1529
1543809710,376,,1530
1543809711,250,,1531
1543809712,354,,1532
1543809713,318,,1533
1543809714,353,,1534
1543809715,362,,1535
1543809716,310,,1536
1543809717,120,,1537
1543809718,291,,1538
1543809719,335,,1539
1543809720,244,,1540
1543809721,95,,1541
1543809722,96,,1542
1543809723,310,,1543
1543809724,280,,1544
1543809725,285,,1545
1543809726,195,,1546
1543809727,238,,1547
1543809728,204,,1548
1543809729,201,,1549
1543809730,301,,1550
1543809731,307,,1551
1543809732,352,,1552
1543809733,311,,1553
1543809734,321,,1554
1543809735,301,,1555
1543809736,341,,1556
1543809737,313,,1557
1543809738,322,,1558
1543809739,293,,1559
1543809740,381,,1560
1543809741,303,,1561
1543809742,320,,1562
1543809743,343,,1563
1543809744,311,,1564
1543809745,340,,1565
1543809746,310,,1566
1543809747,321,,1567
1543809748,370,,1568
1543809749,348,,1569
1543809750,278,,1570
1543809751,355,,1571
1543809752,309,,1572
1543809753,354,,1573
1543809754,320,,1574
1543809755,333,,1575
1543809756,322,,1576
1543809757,351,,1577
1543809758,363,,1578
1543809759,337,,1579
1543809760,274,,1580
1543809761,389,,1581
1543809762,310,,1582
1543809763,358,,1583
1543809764,186,,1584
1543809765,301,,1585
1543809766,340,,1586
1543809767,364,,1587
1543809768,293,,1588
1543809769,355,,1589
1543809770,303,,1590
1543809771,311,,1591
1543809772,315,,1592
1543809773,308,,1593
1543809774,360,,1594
1543809775,272,,1595
1543809776,363,,1596
1543809777,344,,1597
1543809778,269,,1598
1543809779,354,,1599
1543809780,252,,1600
1543809781,335,,1601
1543809782,307,,1602
1543809783,320,,1603
1543809784,262,,1604
1543809785,336,,1605
1543809786,350,,1606
1543809787,313,,1607
1543809788,299,,1608
1543809789,322,,1609
1543809790,300,,1610
1543809791,355,,1611
1543809792,302,,1612
1543809793,324,,1613
1543809794,324,,1614
1543809795,301,,1615
1543809796,310,,1616
1543809797,307,,1617
1543809798,335,,1618
1543809799,327,,1619
1543809800,357,,1620
1543809801,301,,1621
1543809802,295,,1622
1543809803,331,,1623
1543809804,320,,1624
1543809805,277,,1625
1543809806,359,,1626
1543809807,309,,1627
1543809808,300,,1628
1543809809,324,,1629
1543809810,301,,1630
1543809811,324,,1631
1543809812,272,,1632
1543809813,365,,1633
1543809814,341,,1634
1543809815,324,,1635
1543809816,293,,1636
1543809817,324,,1637
1543809818,347,,1638
1543809819,297,,1639
1543809820,329,,1640
1543809821,346,,1641
1543809822,310,,1642
1543809823,301,,1643
1543809824,296,,1644
1543809825,342,,1645
1543809826,268,,1646
1543809827,378,,1647
1543809828,312,,1648
1543809829,285,,1649
1543809830,307,,1650
1543809831,290,,1651
1543809832,336,,1652
1543809833,312,,1653
1543809834,313,,1654
1543809835,358,,1655
1543809836,274,,1656
1543809837,367,,1657
1543809838,297,,1658
1543809839,309,,1659
1543809840,320,,1660
1543809841,343,,1661
1543809842,326,,1662
1543809843,351,,1663
1543809844,279,,1664
1543809845,347,,1665
1543809846,301,,1666
1543809847,296,,1667
1543809848,280,,1668
1543809849,362,,1669
1543809850,312,,1670
1543809851,281,,1671
1543809852,236,,1672
1543809853,302,,1673
1543809854,257,,1674
1543809855,353,,1675
1543809856,297,,1676
1543809857,282,,1677
1543809858,305,,1678
1543809859,273,,1679
1543809860,262,,1680
1543809861,310,,1681
1543809862,306,,1682
1543809863,271,,1683
1543809864,308,,1684
1543809865,273,,1685
1543809866,327,,1686
1543809867,251,,1687
1543809868,321,,1688
1543809869,236,,1689
1543809870,289,,1690
1543809871,290,,1691
1543809872,203,,1692
1543809873,29,,1693
1543809877,124,,1697
1543809878,210,,1698
1543809879,303,,1699
1543809880,271,,1700
1543809881,278,,1701
1543809882,265,,1702
1543809883,286,,1703
1543809884,288,,1704
1543809885,281,,1705
1543809886,258,,1706
1543809887,258,,1707
1543809888,224,,1708
1543809889,300,,1709
1543809890,232,,1710
1543809891,264,,1711
1543809892,259,,1712
1543809893,305,,1713
1543809894,305,,1714
1543809895,302,,1715
1543809896,349,,1716
1543809897,349,,1717
1543809898,283,,1718
1543809899,327,,1719
1543809900,322,,1720
1543809901,310,,1721
1543809902,272,,1722
1543809903,333,,1723
1543809904,320,,1724
1543809905,356,,1725
1543809906,300,,1726
1543809907,205,,1727
1543809908,284,,1728
1543809909,320,,1729
1543809910,305,,1730
1543809911,275,,1731
1543809912,296,,1732
1543809913,291,,1733
1543809914,275,,1734
1543809915,298,,1735
1543809916,322,,1736
1543809917,269,,1737
1543809918,297,,1738
1543809919,17,,1739
1543809922,184,,1742
1543809923,317,,1743
1543809924,249,,1744
1543809925,251,,1745
1543809926,278,,1746
1543809927,267,,1747
1543809928,214,,1748
1543809929,291,,1749
1543809930,301,,1750
1543809931,283,,1751
1543809932,323,,1752
1543809933,280,,1753
1543809934,284,,1754
1543809935,278,,1755
1543809936,293,,1756
1543809937,297,,1757
1543809938,285,,1758
1543809939,327,,1759
1543809940,251,,1760
1543809941,322,,1761
1543809942,330,,1762
1543809943,2,,1763
1543809945,159,,1765
1543809946,320,,1766
1543809947,302,,1767
1543809948,324,,1768
1543809949,273,,1769
1543809950,305,,1770
1543809951,303,,1771
1543809952,189,,1772
1543809953,142,,1773
1543809954,310,,1774
1543809955,357,,1775
1543809956,284,,1776
1543809957,385,,1777
1543809958,307,,1778
1543809959,343,,1779
1543809960,20,,1780
1543809961,318,,1781
1543809962,273,,1782
1543809963,208,,1783
1543809964,284,,1784
1543809965,239,,1785
1543809966,222,,1786
1543809967,222,,1787
1543809968,241,,1788
1543809969,93,,1789
1543809970,11,,1790
1543809971,306,,1791
1543809972,307,,1792
1543809973,328,,1793
1543809974,313,,1794
1543809975,310,,1795
1543809976,356,,1796
1543809977,344,,1797
1543809978,265,,1798
1543809979,350,,1799
1543809980,306,,1800
1543809981,329,,1801
1543809982,354,,1802
1543809983,313,,1803
1543809984,390,,1804
1543809985,275,,1805
1543809986,138,,1806
1543809988,316,,1808
1543809989,315,,1809
1543809990,334,,1810
1543809991,293,,1811
1543809992,267,,1812
1543809993,300,,1813
1543809994,324,,1814
1543809995,288,,1815
1543809996,344,,1816
1543809997,324,,1817
1543809998,329,,1818
1543809999,332,,1819
1543810000,351,,1820
1543810001,325,,1821
1543810002,329,,1822
1543810003,348,,1823
1543810004,115,,1824
1543810005,345,,1825
1543810006,281,,1826
1543810007,244,,1827
1543810008,16,,1828
1543810009,351,,1829
1543810010,231,,1830
1543810011,308,,1831
1543810012,302,,1832
1543810013,265,,1833
1543810014,301,,1834
1543810015,328,,1835
1543810016,258,,1836
1543810017,277,,1837
1543810018,303,,1838
1543810019,285,,1839
1543810020,338,,1840
1543810021,235,,1841
1543810022,329,,1842
1543810023,332,,1843
1543810024,328,,1844
1543810025,340,,1845
1543810026,165,,1846
1543810027,350,,1847
1543810028,205,,1848
1543810029,291,,1849
1543810030,274,,1850
1543810031,229,,1851
1543810032,269,,1852
1543810033,251,,1853
1543810034,285,,1854
1543810035,289,,1855
1543810036,224,,1856
1543810037,267,,1857
1543810038,253,,1858
1543810039,320,,1859
1543810040,264,,1860
1543810041,285,,1861
1543810042,249,,1862
1543810043,297,,1863
1543810044,304,,1864
1543810045,270,,1865
1543810046,294,,1866
1543810047,270,,1867
1543810048,301,,1868
1543810049,261,,1869
1543810050,249,,1870
1543810051,252,,1871
1543810052,308,,1872
1543810053,320,,1873
1543810054,265,,1874
1543810055,311,,1875
1543810056,284,,1876
1543810057,326,,1877
1543810058,307,,1878
1543810059,307,,1879
1543810060,274,,1880
1543810061,298,,1881
1543810062,200,,1882
1543810064,301,,1884
1543810065,279,,1885
1543810066,269,,1886
1543810067,268,,1887
1543810068,321,,1888
1543810069,280,,1889
1543810070,242,,1890
1543810071,295,,1891
1543810072,268,,1892
1543810073,294,,1893
1543810074,284,,1894
1543810075,273,,1895
1543810076,261,,1896
1543810077,280,,1897
1543810078,276,,1898
1543810079,292,,1899
1543810080,307,,1900
1543810081,246,,1901
1543810082,248,,1902
1543810083,285,,1903
1543810084,276,,1904
1543810085,316,,1905
1543810086,289,,1906
1543810087,281,,1907
1543810088,240,,1908
1543810089,270,,1909
1543810090,247,,1910
1543810091,286,,1911
1543810092,329,,1912
1543810093,286,,1913
1543810094,285,,1914
1543810095,201,,1915
1543810096,268,,1916
1543810097,297,,1917
1543810098,323,,1918
1543810099,301,,1919
1543810100,271,,1920
1543810101,244,,1921
1543810102,263,,1922
1543810103,309,,1923
1543810104,336,,1924
1543810105,334,,1925
1543810106,214,,1926
1543810107,315,,1927
1543810108,320,,1928
1543810109,300,,1929
1543810110,275,,1930
1543810111,306,,1931
1543810112,299,,1932
1543810113,316,,1933
1543810114,344,,1934
1543810115,274,,1935
1543810116,262,,1936
1543810117,329,,1937
1543810118,263,,1938
1543810119,307,,1939
1543810120,326,,1940
1543810121,255,,1941
1543810122,303,,1942
1543810123,285,,1943
1543810124,253,,1944
1543810125,332,,1945
1543810126,329,,1946
1543810127,297,,1947
1543810128,320,,1948
1543810129,229,,1949
1543810130,296,,1950
1543810131,302,,1951
1543810132,352,,1952
1543810133,239,,1953
1543810134,360,,1954
1543810135,317,,1955
1543810136,322,,1956
1543810137,193,,1957
1543810138,247,,1958
1543810139,324,,1959
1543810140,280,,1960
1543810141,278,,1961
1543810142,336,,1962
1543810143,308,,1963
1543810144,260,,1964
1543810145,311,,1965
1543810146,276,,1966
1543810147,303,,1967
1543810148,305,,1968
1543810149,231,,1969
1543810150,287,,1970
1543810151,323,,1971
1543810152,323,,1972
1543810153,255,,1973
1543810154,217,,1974
1543810155,159,,1975
1543810156,213,,1976
1543810157,270,,1977
1543810158,285,,1978
1543810159,263,,1979
1543810160,209,,1980
1543810161,262,,1981
1543810162,275,,1982
1543810163,293,,1983
1543810164,202,,1984
1543810165,160,,1985
1543810166,41,,1986
1543810167,21,,1987
1543810168,19,,1988
1543810169,9,,1989
1543810170,95,,1990
1543810171,190,,1991
1543810172,215,,1992
1543810173,210,,1993
1543810174,168,,1994
1543810175,172,,1995
1543810176,178,,1996
1543810177,180,,1997
1543810178,211,,1998
1543810179,209,,1999
1543810180,215,,2000
1543810181,216,,2001
1543810182,241,,2002
1543810183,223,,2003
1543810184,195,,2004
1543810185,232,,2005
1543810186,240,,2006
1543810187,192,,2007
1543810188,204,,2008
1543810189,238,,2009
1543810190,220,,2010
1543810191,247,,2011
1543810192,208,,2012
1543810193,230,,2013
1543810194,194,,2014
1543810195,242,,2015
1543810196,240,,2016
1543810197,220,,2017
1543810198,98,,2018
1543810199,208,,2019
1543810200,233,,2020
1543810201,239,,2021
1543810202,228,,2022
1543810203,196,,2023
1543810204,231,,2024
1543810205,234,,2025
1543810206,218,,2026
1543810207,246,,2027
1543810208,220,,2028
1543810209,243,,2029
1543810210,233,,2030
1543810211,209,,2031
1543810212,214,,2032
1543810213,233,,2033
1543810214,214,,2034
1543810215,238,,2035
1543810216,245,,2036
1543810217,237,,2037
1543810218,239,,2038
1543810219,237,,2039
1543810220,248,,2040
1543810221,248,,2041
1543810222,242,,2042
1543810223,227,,2043
1543810224,191,,2044
1543810225,236,,2045
1543810226,254,,2046
1543810227,203,,2047
1543810228,238,,2048
1543810229,201,,2049
1543810230,219,,2050
1543810231,251,,2051
1543810232,193,,2052
1543810233,220,,2053
1543810234,207,,2054
1543810235,207,,2055
1543810236,203,,2056
1543810237,237,,2057
1543810238,255,,2058
1543810239,232,,2059
1543810240,229,,2060
1543810241,250,,2061
1543810242,255,,2062
1543810243,276,,2063
1543810244,270,,2064
1543810245,278,,2065
1543810246,268,,2066
1543810247,267,,2067
1543810248,267,,2068
1543810249,277,,2069
1543810250,265,,2070
1543810251,288,,2071
1543810252,255,,2072
1543810253,266,,2073
1543810254,252,,2074
1543810255,257,,2075
1543810256,256,,2076
1543810257,279,,2077
1543810258,250,,2078
1543810259,272,,2079
1543810260,247,,2080
1543810261,260,,2081
1543810262,231,,2082
1543810263,241,,2083
1543810264,222,,2084
1543810265,265,,2085
1543810266,301,,2086
1543810267,298,,2087
1543810268,265,,2088
1543810269,225,,2089
1543810270,228,,2090
1543810271,290,,2091
1543810272,150,,2092
1543810273,240,,2093
1543810274,228,,2094
1543810275,221,,2095
1543810276,292,,2096
1543810277,255,,2097
1543810278,281,,2098
1543810279,283,,2099
1543810280,265,,2100
1543810281,246,,2101
1543810282,260,,2102
1543810283,289,,2103
1543810284,260,,2104
1543810285,279,,2105
1543810286,217,,2106
1543810287,228,,2107
1543810288,234,,2108
1543810289,273,,2109
1543810290,271,,2110
1543810291,274,,2111
1543810292,277,,2112
1543810293,301,,2113
1543810294,273,,2114
1543810295,261,,2115
1543810296,277,,2116
1543810297,247,,2117
1543810298,273,,2118
1543810299,260,,2119
1543810300,260,,2120
1543810301,284,,2121
1543810302,248,,2122
1543810303,253,,2123
1543810304,218,,2124
1543810305,188,,2125
1543810306,228,,2126
1543810307,231,,2127
1543810308,275,,2128
1543810309,276,,2129
1543810310,269,,2130
1543810311,255,,2131
1543810312,252,,2132
1543810313,233,,2133
1543810314,239,,2134
1543810315,252,,2135
1543810316,258,,2136
1543810317,227,,2137
1543810318,234,,2138
1543810319,222,,2139
1543810320,239,,2140
1543810321,209,,2141
1543810322,233,,2142
1543810323,247,,2143
1543810324,251,,2144
1543810325,211,,2145
1543810326,204,,2146
1543810327,208,,2147
1543810328,79,,2148
1543810329,60,,2149
1543810330,66,,2150
1543810331,76,,2151
1543810332,186,,2152
1543810333,200,,2153
1543810334,204,,2154
1543810335,195,,2155
1543810336,209,,2156
1543810337,195,,2157
1543810338,53,,2158
1543810341,78,,2161
1543810342,147,,2162
1543810343,228,,2163
1543810344,228,,2164
1543810345,221,,2165
1543810346,213,,2166
1543810347,201,,2167
1543810348,191,,2168
1543810349,231,,2169
1543810350,225,,2170
1543810351,240,,2171
1543810352,239,,2172
1543810353,268,,2173
1543810354,225,,2174
1543810355,218,,2175
1543810356,213,,2176
1543810357,227,,2177
1543810358,257,,2178
1543810359,263,,2179
1543810360,244,,2180
1543810361,200,,2181
1543810362,260,,2182
1543810363,260,,2183
1543810364,284,,2184
1543810365,218,,2185
1543810366,233,,2186
1543810367,219,,2187
1543810368,234,,2188
1543810369,246,,2189
1543810370,232,,2190
1543810371,215,,2191
1543810372,203,,2192
1543810373,213,,2193
1543810374,244,,2194
1543810375,198,,2195
1543810376,209,,2196
1543810377,235,,2197
1543810378,188,,2198
1543810379,204,,2199
1543810380,140,,2200
1543810381,101,,2201
1543810382,47,,2202
1543810383,20,,2203
1543810384,10,,2204
1543810385,11,,2205
1543810386,2,,2206
